idx,p808_mos,mos_sig,mos_bak,mos_ovr
182,4.016654423304966,3.329726562404994,3.7460282208363154,2.921322256649901
183,3.9077559539249966,3.658126923451856,3.993657534398429,3.3398719888425683
184,4.058139528547015,3.693907231043348,4.070899260284258,3.415770073266259
185,2.573547192982265,2.84818847618035,3.5948468921447265,2.3021637010487885
186,3.497770207268851,3.646654951183295,3.775658950952584,3.1963003804816403
187,3.227672815322876,3.603085649226279,3.601550263826707,3.0414825897010984
188,2.6276188237326488,2.928205521330008,3.4877219949748013,2.389075064352081
189,3.265126773289272,3.571899846399289,2.792030989925661,2.640536329190869
190,2.944540568760463,2.900142020653178,3.491661082514784,2.358487593277613
191,3.666710547038487,3.32417363080846,3.5315270938599497,2.83699947175418
192,3.5083466938563754,3.459016709176318,3.8745328645005657,3.108901683145072
193,3.795147180557251,3.665114995368601,3.732417216489716,3.193740529151313
194,2.697941030774797,2.9141784921280376,3.303537469068708,2.330916516362342
195,3.107850449425833,3.411021703103287,3.6612445589024176,2.980608168718382
